machine_id,timestamp,scenario,engine_rpm,engine_temperature_c,hydraulic_pressure_bar,fuel_consumption_lph,fuel_level_percent,load_percentage,idle_time_minutes,machine_speed_kmh,seatbelt_fastened,operator_present,ambient_temperature_c,humidity_percent,machine_health_score,anomaly_label,refueled
CAT-SIM-EXC-001,2026-01-03 01:20:00,NORMAL,1911.12,80.7,265.57,9.31,41.76,61.75,4.18,3.64,1,1,31.07,56.29,99.94,0,0
CAT-SIM-EXC-001,2026-01-03 01:21:00,NORMAL,1747.45,79.89,247.72,7.18,41.73,35.02,0.2,3.51,1,1,30.9,80.79,99.87,0,0
CAT-SIM-EXC-001,2026-01-03 01:22:00,NORMAL,1876.53,80.07,263.79,7.82,41.72,45.29,7.46,5.22,1,1,31.94,50.91,98.05,0,0
CAT-SIM-EXC-001,2026-01-03 01:23:00,NORMAL,1942.56,80.92,264.91,9.84,41.68,68.81,1.58,6.66,1,1,30.86,76.2,99.9,0,0
CAT-SIM-EXC-001,2026-01-03 01:24:00,NORMAL,1951.03,80.95,252.76,9.05,41.66,54.59,2.93,2.15,1,1,32.84,52.46,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 01:25:00,NORMAL,1858.33,81.1,237.19,8.0,41.62,44.15,2.87,3.49,1,1,33.06,80.45,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 01:26:00,NORMAL,1736.53,79.5,238.98,6.96,41.59,30.81,0.11,6.67,1,1,31.66,57.03,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 01:27:00,NORMAL,1891.43,80.81,282.2,9.72,41.56,66.19,1.37,2.75,1,1,32.74,68.74,98.98,0,0
CAT-SIM-EXC-001,2026-01-03 01:28:00,NORMAL,1722.03,80.17,255.21,7.27,41.54,31.99,1.96,3.17,1,1,32.52,51.18,99.6,0,0
CAT-SIM-EXC-001,2026-01-03 01:29:00,NORMAL,1936.11,80.06,261.06,9.58,41.5,64.3,2.64,3.12,1,1,31.7,78.73,99.99,0,0
CAT-SIM-EXC-001,2026-01-03 01:30:00,NORMAL,1793.54,79.95,253.64,8.36,41.47,48.87,1.42,7.12,1,1,31.23,82.48,99.59,0,0
CAT-SIM-EXC-001,2026-01-03 01:31:00,NORMAL,1975.45,80.44,266.7,9.23,41.45,62.81,3.1,5.32,1,1,31.63,68.72,99.57,0,0
CAT-SIM-EXC-001,2026-01-03 01:32:00,NORMAL,1973.26,81.18,270.28,9.65,41.42,66.59,1.29,4.08,1,1,31.67,76.13,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 01:33:00,NORMAL,1892.2,81.46,257.68,9.22,41.38,57.55,4.34,1.92,1,1,31.33,60.8,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 01:34:00,NORMAL,1827.0,81.25,238.05,7.34,41.36,39.31,1.93,5.54,1,1,31.89,80.8,99.08,0,0
CAT-SIM-EXC-001,2026-01-03 01:35:00,NORMAL,1836.6,80.49,245.88,7.72,41.33,39.61,1.76,2.31,1,1,32.37,61.21,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 01:36:00,NORMAL,1886.23,81.22,267.31,9.39,41.32,65.54,5.98,1.56,1,1,31.9,46.29,98.76,0,0
CAT-SIM-EXC-001,2026-01-03 01:37:00,NORMAL,1894.96,82.24,267.73,9.11,41.29,62.35,1.35,0.53,1,1,31.66,61.99,97.9,0,0
CAT-SIM-EXC-001,2026-01-03 01:38:00,NORMAL,1794.17,81.44,247.55,7.72,41.27,40.18,0.08,6.61,1,1,31.96,56.97,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 01:39:00,NORMAL,1758.33,81.19,260.34,8.44,41.25,49.91,0.36,2.81,1,1,31.92,66.59,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 01:40:00,NORMAL,1847.42,81.46,247.32,9.37,41.23,60.45,7.87,4.27,1,1,33.48,58.2,98.42,0,0
CAT-SIM-EXC-001,2026-01-03 01:41:00,NORMAL,1773.07,81.5,246.01,8.57,41.18,54.08,1.41,4.05,1,1,31.83,71.75,99.08,0,0
CAT-SIM-EXC-001,2026-01-03 01:42:00,NORMAL,1891.01,81.33,257.93,9.16,41.16,59.75,8.38,1.92,1,1,31.9,63.0,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 01:43:00,NORMAL,1909.5,81.41,256.9,8.74,41.15,53.01,3.6,5.67,1,1,31.75,79.94,99.69,0,0
CAT-SIM-EXC-001,2026-01-03 01:44:00,NORMAL,1775.47,81.19,236.93,8.16,41.12,47.22,0.42,7.65,1,1,32.19,84.47,98.29,0,0
CAT-SIM-EXC-001,2026-01-03 01:45:00,NORMAL,1810.39,80.12,254.23,7.5,41.12,40.63,5.02,2.94,1,1,32.34,54.71,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 01:46:00,NORMAL,1784.77,79.92,244.82,7.28,41.11,37.31,0.7,7.93,1,1,30.92,81.72,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 01:47:00,NORMAL,1866.33,79.81,248.06,7.55,41.09,39.14,2.29,3.33,1,1,30.99,83.92,98.15,0,0
CAT-SIM-EXC-001,2026-01-03 01:48:00,NORMAL,1902.89,79.81,263.04,9.43,41.07,61.83,1.64,1.62,1,1,32.1,80.91,99.54,0,0
CAT-SIM-EXC-001,2026-01-03 01:49:00,NORMAL,1848.55,80.36,253.16,8.06,41.05,48.03,6.42,6.68,1,1,30.87,81.6,99.93,0,0
CAT-SIM-EXC-001,2026-01-03 01:50:00,NORMAL,1792.42,80.56,253.71,6.88,41.02,36.24,1.03,1.98,1,1,31.64,76.46,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 01:51:00,NORMAL,1888.98,80.71,249.33,8.36,40.98,51.08,2.34,5.7,1,1,30.97,60.76,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 01:52:00,NORMAL,2001.52,81.4,259.61,9.53,40.94,64.99,0.53,7.59,1,1,31.95,75.36,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 01:53:00,NORMAL,1836.25,80.25,259.16,7.56,40.92,41.31,0.57,4.33,1,1,31.18,69.3,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 01:54:00,NORMAL,1911.37,80.88,268.18,9.47,40.92,65.66,1.69,5.63,1,1,33.35,48.19,99.17,0,0
CAT-SIM-EXC-001,2026-01-03 01:55:00,NORMAL,1791.68,80.49,253.56,7.38,40.9,37.29,7.29,4.23,1,1,34.3,65.42,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 01:56:00,NORMAL,1746.9,80.14,243.31,7.63,40.87,41.65,1.21,7.83,1,1,31.38,69.59,99.73,0,0
CAT-SIM-EXC-001,2026-01-03 01:57:00,NORMAL,1786.2,79.38,254.76,7.61,40.85,39.18,0.61,3.63,1,1,33.34,54.24,99.78,0,0
CAT-SIM-EXC-001,2026-01-03 01:58:00,NORMAL,1816.6,79.31,252.44,7.79,40.84,39.1,1.37,0.12,1,1,32.75,58.45,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 01:59:00,NORMAL,1818.28,78.91,255.84,8.35,40.82,49.56,4.26,5.52,1,1,32.03,80.39,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:00:00,NORMAL,1879.9,80.0,268.09,9.62,40.77,65.48,2.37,7.45,1,1,31.68,55.46,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:01:00,NORMAL,1876.68,80.84,263.75,9.43,40.74,63.63,2.29,6.65,1,1,32.99,47.79,97.95,0,0
CAT-SIM-EXC-001,2026-01-03 02:02:00,NORMAL,1794.85,80.4,253.81,7.44,40.71,41.8,0.47,2.01,1,1,33.03,57.73,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:03:00,NORMAL,1960.61,81.73,268.5,9.66,40.67,68.21,2.81,0.94,1,1,32.46,62.31,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:04:00,NORMAL,1832.66,81.15,249.26,7.72,40.66,41.48,1.94,7.81,1,1,31.48,83.13,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:05:00,NORMAL,1818.36,80.59,270.1,8.22,40.64,52.55,3.49,6.47,1,1,34.06,51.2,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:06:00,NORMAL,1778.88,79.62,249.2,7.26,40.62,33.2,0.94,5.59,1,1,34.94,50.09,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:07:00,NORMAL,1819.79,79.51,249.8,8.35,40.59,50.75,3.49,1.87,1,1,32.25,48.08,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:08:00,NORMAL,1948.2,80.32,261.41,8.9,40.56,59.12,0.79,6.7,1,1,33.69,72.28,99.39,0,0
CAT-SIM-EXC-001,2026-01-03 02:09:00,NORMAL,1936.74,80.66,269.1,9.68,40.53,66.89,1.9,4.66,1,1,31.87,61.79,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:10:00,NORMAL,1819.89,80.85,240.1,7.78,40.5,43.09,0.16,0.73,1,1,33.67,48.25,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:11:00,NORMAL,1815.54,81.4,267.13,9.05,40.48,63.15,1.18,1.29,1,1,31.85,83.9,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:12:00,NORMAL,1872.45,82.05,261.46,9.29,40.45,65.5,3.82,6.67,1,1,34.0,56.93,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:13:00,NORMAL,1911.98,82.91,264.73,9.47,40.42,67.12,0.6,0.55,1,1,34.46,48.89,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:14:00,NORMAL,1882.5,82.39,242.81,8.05,40.41,42.64,0.29,0.37,1,1,33.03,65.68,99.5,0,0
CAT-SIM-EXC-001,2026-01-03 02:15:00,NORMAL,1972.04,82.8,274.63,9.82,40.38,69.89,0.25,0.99,1,1,32.63,63.53,99.41,0,0
CAT-SIM-EXC-001,2026-01-03 02:16:00,NORMAL,1928.86,83.08,274.99,9.81,40.35,66.63,2.51,0.78,1,1,33.05,84.93,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:17:00,NORMAL,1733.39,81.21,240.76,6.86,40.34,30.39,6.59,1.46,1,1,31.84,51.44,98.67,0,0
CAT-SIM-EXC-001,2026-01-03 02:18:00,NORMAL,1726.06,81.42,259.38,7.89,40.31,43.81,2.69,3.15,1,1,32.39,55.27,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:19:00,NORMAL,1869.6,81.21,262.34,8.84,40.28,55.88,20.93,1.24,1,1,32.62,66.88,97.84,0,0
CAT-SIM-EXC-001,2026-01-03 02:20:00,NORMAL,1888.64,81.49,253.79,8.91,40.26,55.67,4.35,6.87,1,1,32.76,56.58,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:21:00,NORMAL,1757.62,80.2,248.04,7.23,40.24,37.25,0.25,0.75,1,1,32.43,71.76,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:22:00,NORMAL,1878.26,79.81,265.9,9.19,40.23,59.72,0.16,5.82,1,1,31.82,52.15,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:23:00,NORMAL,1799.73,80.06,256.18,8.51,40.2,52.87,1.18,6.69,1,1,34.03,76.87,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:24:00,NORMAL,1969.03,80.48,254.04,9.77,40.19,67.88,0.34,2.73,1,1,33.04,73.43,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:25:00,NORMAL,1728.65,79.49,234.07,6.88,40.17,30.5,1.74,7.81,1,1,32.58,79.19,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:26:00,NORMAL,1842.71,79.91,253.59,7.71,40.16,46.25,1.52,7.26,1,1,34.29,76.1,98.62,0,0
CAT-SIM-EXC-001,2026-01-03 02:27:00,NORMAL,1736.34,79.09,247.96,7.53,40.14,37.83,0.15,6.7,1,1,33.65,72.76,98.4,0,0
CAT-SIM-EXC-001,2026-01-03 02:28:00,NORMAL,1841.82,79.43,252.53,7.87,40.12,43.32,0.28,6.03,1,1,31.75,60.37,99.97,0,0
CAT-SIM-EXC-001,2026-01-03 02:29:00,NORMAL,1747.6,79.02,256.25,8.1,40.1,46.83,9.32,6.45,1,1,32.63,45.66,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:30:00,NORMAL,1792.13,79.5,265.06,8.08,40.09,47.28,1.4,6.89,1,1,32.83,59.96,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:31:00,NORMAL,1933.35,80.33,260.16,9.42,40.05,63.95,6.18,7.68,1,1,33.8,49.21,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:32:00,NORMAL,1819.53,80.07,250.44,8.18,40.03,47.06,3.56,3.83,1,1,32.57,72.97,99.08,0,0
CAT-SIM-EXC-001,2026-01-03 02:33:00,NORMAL,1721.24,79.44,237.71,7.29,40.02,35.78,4.13,4.19,1,1,33.02,82.64,99.63,0,0
CAT-SIM-EXC-001,2026-01-03 02:34:00,NORMAL,1790.16,79.23,250.49,7.09,39.99,36.58,2.54,3.33,1,1,33.28,45.72,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:35:00,NORMAL,1692.69,79.45,245.04,6.87,39.95,32.64,0.9,2.74,1,1,33.49,59.62,99.28,0,0
CAT-SIM-EXC-001,2026-01-03 02:36:00,NORMAL,1975.19,81.24,277.27,9.9,39.94,69.57,2.85,0.32,1,1,32.61,58.39,98.25,0,0
CAT-SIM-EXC-001,2026-01-03 02:37:00,NORMAL,1857.06,80.54,271.04,8.37,39.93,52.3,3.28,5.97,1,1,32.7,65.01,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:38:00,NORMAL,1710.26,79.78,238.92,7.38,39.92,38.87,5.66,5.13,1,1,31.79,78.02,98.84,0,0
CAT-SIM-EXC-001,2026-01-03 02:39:00,NORMAL,1737.71,79.19,241.57,7.58,39.89,41.82,15.04,2.3,1,1,32.44,83.11,98.91,0,0
CAT-SIM-EXC-001,2026-01-03 02:40:00,NORMAL,1913.17,79.45,246.69,9.33,39.87,61.54,3.8,7.5,1,1,33.05,82.1,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:41:00,NORMAL,1812.12,78.58,244.24,6.87,39.86,32.99,3.85,5.3,1,1,32.66,50.64,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:42:00,NORMAL,1933.17,78.73,248.92,8.66,39.85,57.77,2.63,6.11,1,1,32.63,81.01,99.38,0,0
CAT-SIM-EXC-001,2026-01-03 02:43:00,NORMAL,1882.21,79.4,252.46,8.46,39.84,48.81,5.53,0.2,1,1,33.65,46.76,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:44:00,NORMAL,1794.82,78.29,263.13,7.74,39.83,37.47,3.59,4.26,1,1,33.68,55.76,98.77,0,0
CAT-SIM-EXC-001,2026-01-03 02:45:00,NORMAL,1819.79,77.67,251.63,7.71,39.81,42.08,1.65,5.78,1,1,32.3,73.02,98.44,0,0
CAT-SIM-EXC-001,2026-01-03 02:46:00,NORMAL,1961.84,79.06,265.37,9.76,39.79,64.96,0.48,2.83,1,1,32.85,53.4,99.48,0,0
CAT-SIM-EXC-001,2026-01-03 02:47:00,NORMAL,1893.52,79.33,245.05,8.31,39.76,49.33,3.15,4.74,1,1,32.97,69.63,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:48:00,NORMAL,1783.25,78.38,252.04,6.94,39.74,35.7,4.29,4.24,1,1,33.34,62.93,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:49:00,NORMAL,1896.84,79.33,261.25,8.96,39.72,55.3,3.0,1.72,1,1,35.1,47.44,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:50:00,NORMAL,1815.19,79.73,253.09,7.81,39.7,40.13,1.52,4.42,1,1,33.72,61.89,99.65,0,0
CAT-SIM-EXC-001,2026-01-03 02:51:00,NORMAL,1836.16,80.18,260.35,8.13,39.67,44.39,1.11,7.15,1,1,34.02,81.65,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:52:00,NORMAL,1698.94,78.89,245.41,6.99,39.64,31.03,5.1,1.14,1,1,33.88,80.32,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:53:00,NORMAL,1761.45,78.09,237.02,6.9,39.61,30.18,0.35,4.0,1,1,33.06,72.1,98.34,0,0
CAT-SIM-EXC-001,2026-01-03 02:54:00,NORMAL,1784.74,78.69,252.07,8.01,39.6,44.28,1.67,6.3,1,1,34.1,74.09,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:55:00,NORMAL,1902.9,79.97,259.04,9.5,39.56,62.19,1.97,1.87,1,1,33.51,49.49,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:56:00,NORMAL,1803.32,79.55,241.18,7.56,39.55,38.31,0.73,2.07,1,1,34.4,75.81,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:57:00,NORMAL,1960.88,80.84,266.26,10.0,39.54,68.52,2.54,6.86,1,1,34.46,67.48,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 02:58:00,NORMAL,1774.09,79.78,252.9,7.89,39.54,42.95,3.21,3.57,1,1,34.06,56.04,98.84,0,0
CAT-SIM-EXC-001,2026-01-03 02:59:00,NORMAL,1781.51,79.47,258.36,7.4,39.51,36.54,0.71,3.87,1,1,33.19,82.78,99.81,0,0
CAT-SIM-EXC-001,2026-01-03 03:00:00,NORMAL,1768.75,78.24,251.85,6.95,39.5,30.1,3.7,0.31,1,1,34.29,69.35,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:01:00,NORMAL,1874.38,79.1,269.27,9.31,39.48,61.22,0.62,4.13,1,1,33.84,51.01,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:02:00,NORMAL,1731.3,79.08,229.8,7.32,39.46,35.65,2.79,3.16,1,1,33.34,54.49,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:03:00,NORMAL,1835.02,79.4,270.77,8.5,39.45,53.67,5.74,7.26,1,1,33.73,79.91,99.84,0,0
CAT-SIM-EXC-001,2026-01-03 03:04:00,NORMAL,1905.23,79.95,255.67,8.53,39.45,55.39,1.05,5.85,1,1,33.26,81.33,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:05:00,NORMAL,1880.93,80.3,242.85,7.67,39.44,37.26,8.68,2.95,1,1,34.34,61.09,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:06:00,NORMAL,1827.42,79.61,244.42,7.38,39.42,38.74,2.57,3.2,1,1,33.55,67.42,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:07:00,NORMAL,1806.75,79.32,260.18,8.09,39.39,44.4,0.21,4.43,1,1,32.91,67.73,99.27,0,0
CAT-SIM-EXC-001,2026-01-03 03:08:00,NORMAL,1919.9,80.25,262.31,9.4,39.37,62.92,1.11,4.35,1,1,34.64,74.94,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:09:00,NORMAL,1905.34,80.81,250.8,8.47,39.35,54.11,0.84,1.88,1,1,33.86,78.37,99.94,0,0
CAT-SIM-EXC-001,2026-01-03 03:10:00,NORMAL,1869.11,80.95,262.65,8.51,39.31,53.52,3.7,4.19,1,1,34.48,46.36,99.31,0,0
CAT-SIM-EXC-001,2026-01-03 03:11:00,NORMAL,1818.73,81.12,263.65,8.43,39.28,51.72,8.55,7.3,1,1,33.1,75.07,99.39,0,0
CAT-SIM-EXC-001,2026-01-03 03:12:00,NORMAL,1854.68,81.72,242.01,7.91,39.25,45.57,12.7,7.44,1,1,33.88,48.32,99.11,0,0
CAT-SIM-EXC-001,2026-01-03 03:13:00,NORMAL,1964.27,81.86,265.7,9.57,39.21,63.89,1.6,4.8,1,1,32.84,75.47,98.78,0,0
CAT-SIM-EXC-001,2026-01-03 03:14:00,NORMAL,1981.07,82.41,253.67,9.81,39.19,67.15,0.41,7.64,1,1,33.6,80.76,99.31,0,0
CAT-SIM-EXC-001,2026-01-03 03:15:00,NORMAL,1803.11,82.3,254.68,8.58,39.16,54.68,0.64,2.8,1,1,34.02,51.02,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:16:00,NORMAL,1779.89,81.86,247.21,8.53,39.13,50.69,4.15,6.78,1,1,32.92,73.56,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:17:00,NORMAL,1869.6,81.85,252.81,8.87,39.11,57.63,1.81,4.56,1,1,33.85,52.01,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:18:00,NORMAL,1888.18,81.76,250.03,8.35,39.09,48.96,0.6,7.23,1,1,33.97,76.55,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:19:00,NORMAL,1799.3,79.49,238.38,7.04,39.07,33.01,0.11,0.53,1,1,34.86,63.42,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:20:00,NORMAL,2064.3,80.8,273.73,9.92,39.04,69.99,2.2,4.62,1,1,34.11,79.78,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:21:00,NORMAL,1914.03,81.37,267.24,9.64,39.03,65.1,0.32,7.51,1,1,32.58,63.56,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:22:00,NORMAL,1747.83,80.65,241.69,7.14,39.02,32.97,3.48,2.54,1,1,33.8,57.54,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:23:00,NORMAL,1738.52,80.0,228.8,7.1,39.01,34.37,10.62,3.4,1,1,33.12,56.27,99.82,0,0
CAT-SIM-EXC-001,2026-01-03 03:24:00,NORMAL,1898.94,80.41,261.49,9.3,38.98,62.56,0.39,2.48,1,1,34.38,58.74,97.43,0,0
CAT-SIM-EXC-001,2026-01-03 03:25:00,NORMAL,1817.23,79.81,246.59,7.35,38.97,33.74,3.89,1.33,1,1,35.25,83.95,99.9,0,0
CAT-SIM-EXC-001,2026-01-03 03:26:00,NORMAL,1795.89,79.66,267.92,7.97,38.94,46.57,1.25,6.9,1,1,32.74,45.84,99.58,0,0
CAT-SIM-EXC-001,2026-01-03 03:27:00,NORMAL,1767.35,78.89,231.47,7.19,38.9,36.46,0.91,4.98,1,1,32.4,63.36,98.84,0,0
CAT-SIM-EXC-001,2026-01-03 03:28:00,NORMAL,1939.39,79.11,268.08,8.96,38.88,61.85,8.0,5.75,1,1,33.38,64.79,99.17,0,0
CAT-SIM-EXC-001,2026-01-03 03:29:00,NORMAL,1966.81,79.78,271.18,9.16,38.85,60.76,2.95,0.72,1,1,32.92,47.19,98.94,0,0
CAT-SIM-EXC-001,2026-01-03 03:30:00,NORMAL,1960.49,80.19,267.07,9.36,38.83,63.93,2.28,3.13,1,1,33.57,50.46,99.84,0,0
CAT-SIM-EXC-001,2026-01-03 03:31:00,NORMAL,1703.58,79.13,244.29,7.29,38.81,38.06,3.11,2.78,1,1,33.92,53.82,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:32:00,NORMAL,1941.26,80.8,260.41,9.46,38.78,69.05,6.32,0.51,1,1,33.67,51.2,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:33:00,NORMAL,1911.21,81.31,263.42,9.49,38.75,63.99,3.93,3.61,1,1,32.67,55.93,99.97,0,0
CAT-SIM-EXC-001,2026-01-03 03:34:00,NORMAL,1811.16,79.93,252.04,7.45,38.73,38.28,3.53,2.86,1,1,34.72,84.23,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:35:00,NORMAL,1866.24,80.91,269.97,9.71,38.71,66.35,1.33,7.26,1,1,32.86,64.52,98.74,0,0
CAT-SIM-EXC-001,2026-01-03 03:36:00,NORMAL,1823.04,80.89,241.52,8.08,38.71,52.18,1.63,5.86,1,1,33.4,63.68,98.89,0,0
CAT-SIM-EXC-001,2026-01-03 03:37:00,NORMAL,1903.9,81.81,258.41,9.29,38.69,63.23,18.53,4.92,1,1,34.13,50.39,96.73,0,0
CAT-SIM-EXC-001,2026-01-03 03:38:00,NORMAL,1811.35,81.22,259.69,8.03,38.67,45.59,5.79,7.36,1,1,34.3,63.6,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:39:00,NORMAL,1866.83,81.49,247.58,8.98,38.62,57.62,4.97,1.64,1,1,34.18,73.41,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:40:00,NORMAL,1796.98,80.22,221.16,7.07,38.6,32.33,1.5,2.97,1,1,34.12,62.1,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:41:00,NORMAL,1941.02,81.59,279.73,9.95,38.58,68.5,0.34,7.43,1,1,33.12,69.66,99.51,0,0
CAT-SIM-EXC-001,2026-01-03 03:42:00,NORMAL,1913.44,80.88,254.68,8.96,38.56,54.65,5.48,0.65,1,1,34.41,52.95,98.95,0,0
CAT-SIM-EXC-001,2026-01-03 03:43:00,NORMAL,1802.74,80.74,257.76,8.0,38.54,45.9,0.56,5.5,1,1,32.26,47.21,99.87,0,0
CAT-SIM-EXC-001,2026-01-03 03:44:00,NORMAL,1728.0,80.04,251.63,7.52,38.51,38.79,4.57,4.74,1,1,35.07,75.5,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:45:00,NORMAL,1853.14,79.94,255.83,8.08,38.48,48.68,7.66,4.54,1,1,33.51,82.98,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:46:00,NORMAL,1869.99,80.85,263.55,9.61,38.45,66.29,0.03,6.15,1,1,34.52,78.78,97.98,0,0
CAT-SIM-EXC-001,2026-01-03 03:47:00,NORMAL,2035.95,81.66,264.85,9.27,38.43,60.01,3.82,1.73,1,1,35.1,75.11,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:48:00,NORMAL,1750.4,81.16,243.35,7.7,38.4,41.18,2.81,6.12,1,1,34.87,58.88,98.86,0,0
CAT-SIM-EXC-001,2026-01-03 03:49:00,NORMAL,1784.54,80.55,241.02,7.5,38.38,39.02,1.96,2.12,1,1,33.79,82.32,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:50:00,NORMAL,1830.97,81.0,251.39,7.77,38.35,45.95,1.61,0.67,1,1,34.9,78.5,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:51:00,NORMAL,1879.06,82.45,274.69,9.57,38.33,68.98,2.5,0.64,1,1,33.66,81.54,99.54,0,0
CAT-SIM-EXC-001,2026-01-03 03:52:00,NORMAL,1780.55,80.84,249.76,7.32,38.3,37.84,1.61,4.76,1,1,33.75,81.66,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:53:00,NORMAL,1920.64,81.24,260.32,9.0,38.26,58.37,10.28,4.42,1,1,34.32,67.01,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:54:00,NORMAL,1801.67,80.28,249.61,8.07,38.25,47.92,0.31,3.42,1,1,32.86,84.3,99.36,0,0
CAT-SIM-EXC-001,2026-01-03 03:55:00,NORMAL,1757.41,80.91,254.41,7.6,38.24,44.72,11.8,7.26,1,1,35.83,83.89,99.68,0,0
CAT-SIM-EXC-001,2026-01-03 03:56:00,NORMAL,1825.64,81.25,266.66,8.26,38.21,49.56,5.43,3.95,1,1,34.3,53.81,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:57:00,NORMAL,1842.17,81.14,243.66,8.0,38.19,44.05,11.57,2.03,1,1,35.28,56.19,98.49,0,0
CAT-SIM-EXC-001,2026-01-03 03:58:00,NORMAL,1956.95,81.53,262.21,9.68,38.16,65.47,0.5,6.89,1,1,35.37,74.34,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 03:59:00,NORMAL,1846.1,81.35,255.18,8.11,38.14,46.98,0.44,2.84,1,1,34.48,66.57,100.0,0,0
CAT-SIM-EXC-001,2026-01-03 04:00:00,NORMAL,1850.97,82.14,265.75,8.78,38.1,58.5,1.76,4.4,1,1,34.87,57.13,99.05,0,0
